fid,GRID_CODE,DATA_INCEN,CODI_FINAL,MUNICIPI,XMIN,XMAX,YMIN,YMAX,ANY,AREA
"224","2",06/02/12,"2012250158",Àger,0.77102159719,0.78213078492,42.0205603002,42.0292,"2012",0.471968782719417
"225","2",04/06/94,"4394096",Paüls,0.43705698714,0.44603027119,40.9606362156,40.9653,"1994",0.203750630558104
"226","2",23/08/94,"2594161",La Baronia de Rialb,1.18223297599,1.18647851173,42.0330542973,42.0369,"1994",0.0981253063403859
"227","2",29/07/13,"2013430120",Miravet,0.56732741772,0.57701017817,41.0607534464,41.0684,"2013",0.294220369423128
"228","2",14/04/92,"920800034",Gavà,1.97705109039,1.98599805122,41.3013842974,41.3044,"1992",0.110000340569977
"229","2",30/07/10,"2010430093",Tarragona,1.32879922576,1.34178499203,41.1377040497,41.1574,"2010",1.07312833962742
"230","2",16/07/91,L91032002,Ribera d'Ondara,1.35541068314,1.36780961008,41.6291007085,41.644,"1991",0.877502715332366
"231","2",16/07/93,"934300082",La Palma d'Ebre,0.67461347588,0.72006550966,41.2953812261,41.3419,"1993",9.34202882327681
"232","2",14/08/12,"2012170119",VILOPRIU,2.99666449405,3.00325780437,42.1147905429,42.1213,"2012",0.152806551149825
"233","2",24/03/94,"4394035",Móra d'Ebre,0.60396136926,0.61054852085,41.12238328,41.1277,"1994",0.181875566398439
"234","2",19/07/86,"178600062",El Port de la Selva,3.11114579792,3.28599394399,42.2403645153,42.3581,"1986",62.865195323275
"235","2",28/07/13,"2013080288",Vallirana,1.93557270663,1.95922404963,41.3621906762,41.3716,"2013",0.766252383546425
"236","2",17/03/08,"2008250089",Tremps,0.90237284504,0.90668521802,42.1240744473,42.1307,"2008",0.158400238226857
"237","2",06/01/16,"2016430004",Albinyana,1.46669208917,1.4758827705,41.2259256194,41.2314,"2016",0.154161993250693
"238","2",10/06/94,"2594068",Artesa de Lleida,0.70378342404,0.71540021339,41.5276165834,41.5342,"1994",0.156250482198517
"239","2",24/07/91,B91099008,Sagàs,1.94291604824,1.95660584024,41.9994141243,42.0211,"1991",1.37790434850761
"240","2",30/04/05,"2005430087",Godall,0.49411643824,0.49827087706,40.6758192415,40.681,"2005",0.114375359881799
"241","2",09/07/96,"1796052",Ventalló,3.02857852922,3.03251059961,42.1325183802,42.1438,"1996",0.198125615924153
"242","2",07/08/02,"2002430070",Montblanc,1.18394890968,1.20999269539,41.3224850762,41.3632,"2002",4.56813926521089
"243","2",13/08/94,"2594158",Camarasa,0.84982324898,0.86285008969,41.8608916122,41.8698,"1994",0.37125115492611
"244","2",15/05/14,"2014430108",Aiguamúrcia,1.36488960057,1.37685763705,41.3759915549,41.3831,"2014",0.405167406183113
"245","2",23/12/91,T91009011,Tortosa,0.58601248874,0.60764316972,40.8122294791,40.8355,"1991",1.97910609581933
"246","2",13/09/93,"930800362",Font-Rubí,1.60352025798,1.6766529749,41.4366623728,41.448,"1993",7.76792400050443
"247","2",05/07/17,"2017080109",Avinyó,1.96743723004,1.97669648625,41.8364207538,41.8566,"2017",0.766706929700529
"248","2",02/08/88,B0880104,Sallent,1.92093589404,1.93375026516,41.8332314778,41.8455,"1988",0.560626758095821
"249","2",24/03/89,G89015003,FONTANALS DE Cerdanya,1.9223493435,1.94136601576,42.3765459188,42.3904,"1989",1.14971038210921
"250","2",18/07/17,"2017080129",Martorell,1.93391599977,1.93998799964,41.4676809998,41.4709,"2017",0.0556343582496756
"251","2",04/08/06,"2006170122",Ventalló,3.02766698636,3.0672515548,42.0851412614,42.1423,"2006",9.59003006971509
"252","2",27/06/86,"258600171",Tiurana,1.23161490862,1.26840381074,41.947995212,41.9788,"1986",3.39301055217858
"253","2",11/08/03,"2003430060",Tortosa,0.57246802741,0.58111376206,40.8103193393,40.8146,"2003",0.180625552010627
"254","2",19/08/86,"088600540",Avinyonet del Penedès,1.79765371912,1.81995860445,41.3448846938,41.3718,"1986",1.78560555025723
"255","2",17/07/99,"1999080209",Sant Celoni,2.52366231866,2.52875375225,41.7009438983,41.7059,"1999",0.136875422383231
"256","2",30/06/86,"178600021",El Port de la Selva,3.26336181637,3.30184846084,42.3069904921,42.3357,"1986",2.26980699133485
"257","2",07/08/06,"2006170166",Palau de Santa Eulàlia,2.97501570249,2.98077001824,42.1691321544,42.1813,"2006",0.192500597898829
"258","2",02/03/12,"2012080308",TORRELLES DE FOIX,1.60559133844,1.60964683808,41.415494551,41.4212,"2012",0.129143150707839
"259","2",13/08/00,"2000430094",Prat del Comte,0.35787897861,0.38952657566,40.9742802098,40.9938,"2000",2.58110800314292
"260","2",07/07/06,"2006080093",Castellnou de Bages,1.8042962979,1.81062829905,41.8118851378,41.8194,"2006",0.178750548548226
"261","2",21/06/12,"2012250164",SANT GUIM DE FREIXENET,1.39370314074,1.42114212203,41.6496680955,41.6596,"2012",1.03522870391293
"262","2",08/07/95,"0895211",Torrelles de Llobregat,1.92017889506,1.95077578241,41.3458103774,41.3676,"1995",2.3814074234183
"263","2",07/08/06,"2006170151",Cabanelles,2.83147302776,2.84173906714,42.1958065465,42.2125,"2006",0.312500979393829
"264","2",13/07/03,"2003080195",Castellvell i el Vil.lar,1.81625047303,1.85078663819,41.6454107464,41.6735,"2003",3.70688648677293
"265","2",27/06/12,"2012080309",PUJALT,1.42346187446,1.43177325353,41.7025186412,41.7154,"2012",0.426903308299333
"266","2",18/07/98,"1998080176",Gavà,1.94491551497,1.9509336404,41.2929440096,41.2995,"1998",0.226875705700972
"267","2",18/08/17,"2017080191",Sant Vicenç dels Horts,2.00901939744,2.0143891979,41.3837137014,41.3855,"2017",0.0504289393158858
"268","2",02/07/94,"894222",Gelida,1.8763057485,1.88378844353,41.4278977065,41.4331,"1994",0.258125807341316
"269","2",26/07/96,"2596060",Camarasa,0.88831739587,0.91714092633,41.8737876275,41.9054,"1996",3.72781151527283
"270","2",26/07/91,T91030011,la Torre de l'EspANYTXTol,0.63979326424,0.73444010858,41.167837508,41.2084,"1991",13.9649725423623
"271","2",02/04/94,"4394048",Albinyana,1.46453028941,1.47995740476,41.2392237566,41.2477,"1994",0.612441769268693
"272","2",11/05/11,"2011170016",Sant Climent Sescebes,2.96210764135,2.96909839584,42.3975724335,42.4055,"2011",0.210000644262747
"273","2",29/08/17,"2017080201",Sant Pere de Vilamajor,2.40967774185,2.41420425853,41.6827652751,41.6864,"2017",0.0427670481026646
"274","2",18/07/98,"1998250140",Bassella,1.29401917772,1.31120204794,41.9791247137,41.9995,"1998",1.57050486599428
"275","2",21/07/15,"2015170075",Girona,2.83362497292,2.84089717856,41.9730147073,41.9867,"2015",0.403900581048324
"276","2",31/12/07,"2007170159",Queralbs,2.15151688977,2.1670160841,42.3579965129,42.3681,"2007",0.717752226205194
"277","2",18/01/00,"2000250001",Vall de Boí,0.76847252252,0.79530680861,42.4999500523,42.5186,"2000",1.8364057279354
"278","2",05/08/17,"2017250067",Tà rrega,1.17499666649,1.18399132638,41.6258316301,41.635,"2017",0.359660640616017
"279","2",06/02/99,"1999250004",Tremp,0.80155097959,0.81095010377,42.1658621421,42.1691,"1999",0.194375609886657
"280","2",11/07/90,"L90035002
",NAVÈS,1.66712936099931,1.6738834739537,42.0151942472492,42.0278281372635,"1990",0.407501263576879
"281","2",24/07/96,"896056",Sallent,1.93699873477,1.94545346439,41.8864809083,41.8896,"1996",0.128750396846757
"282","2",02/07/09,"2009250100",Nalec,1.11713926535,1.12837022577,41.5541954981,41.5652,"2009",0.285889265267098
"283","2",26/01/11,"2011250013",Vielha e Mijaran,0.8098529744,0.81534374124,42.704687917,42.7081,"2011",0.105000324006421
"284","2",01/07/06,"2006250035",Riner,1.57816762345,1.59320257273,41.8934920874,41.9021,"2006",0.576876758247231
"285","2",15/02/89,L89005003,El Pont de Suert,0.78378421885,0.82470237682,42.4255492419,42.4649,"1989",3.3640215520332
"286","2",12/07/11,"2011250016",Balaguer,0.78910631812,0.80472180858,41.8042331904,41.814,"2011",0.368751132522237
"287","2",13/09/93,"931700126",Santa Coloma de Farners,2.69896440953,2.72362450229,41.8484664558,41.8627,"1993",1.33500417214216
"288","2",01/04/94,"4394040",Cabacés,0.71349614721,0.72490450192,41.2427368519,41.2514,"1994",0.413751283430452
"289","2",14/06/17,"2017170036",Sils,2.72333264325,2.72824108639,41.8367099768,41.8425,"2017",0.0852375024565247
"290","2",06/09/07,"2007430065",Pradell de la Teix,0.85684989158,0.89590199319,41.1232730283,41.1467,"2007",4.23053791224064
"291","2",03/03/89,T89008001,RIUDECANYTXTES,0.95509862152,0.96636432147,41.1468824561,41.1589,"1989",0.587501819780847
"292","2",12/05/11,"2011170017",Sant Climent Sescebes,2.95724285061,2.96180370234,42.4054510207,42.4113,"2011",0.0912502793804777
"293","2",24/08/12,"2012170120",Madremanya,2.94170422685,2.95779016479,42.0018654609,42.0449,"2012",2.22849036582353
"294","2",05/07/94,"1794084",Llagostera,2.86215977759,2.8711910772,41.7818595641,41.7919,"1994",0.42390131245073
"295","2",01/04/94,"2594037",Coll de Nargó,1.25644503725,1.26528534153,42.1597603241,42.1658,"1994",0.254375782098029
"296","2",04/08/06,"2006170164",Terrades,2.8342541939,2.85488880083,42.2777918052,42.3019,"2006",2.03438128183383
"297","2",12/09/03,"2003170162",El Port de la Selva,3.22922165946,3.25375090443,42.2867155488,42.3027,"2003",0.876252718865539
"298","2",05/08/90,L90023010,Àger,0.7467575526,0.75451356248,41.9377697615,41.9426,"1990",0.143750445740869
"299","2",03/08/88,T0880054,Pratdip,0.87075102917,0.93847339692,41.0319463882,41.056,"1988",5.96521843063322
"300","2",27/07/90,B90013007,Barcelona,2.15661691413,2.16471645185,41.4464095416,41.451,"1990",0.186573999999987
"301","2",04/07/86,"088600410",Olivella,1.77436029937,1.82040924481,41.3131433651,41.3444,"1986",6.98672170301966
"302","2",03/08/88,T0880052,Mont-roig del Camp,0.92630825972,0.95865700601,41.016433928,41.037,"1988",2.16630675830544
"303","2",22/02/99,"1999430038",La Torre de Fontaubella,0.84010900706,0.85274076906,41.1198491117,41.1252,"1999",0.360001111971681
"304","2",29/06/12,"2012080312",ELS PRATS DE REI,1.54681836164,1.58265089071,41.6971492262,41.7477,"2012",8.72002689151054
"305","2",02/07/09,"2009250098",Vilanova de l'Aguda,1.26662964234,1.27881870206,41.8996789702,41.9104,"2009",0.458126416878143
"306","2",01/07/09,"2009250111",Torrefeta i Florejacs,1.19529509598,1.25103939374,41.7018914291,41.7107,"2009",2.13947900062325
"307","2",23/02/92,"922500018",La Guingueta d'Àneu,1.15549030255,1.16808610518,42.6065777714,42.6103,"1992",0.15687548701231
"308","2",04/07/94,"894233",Terrassa,2.03918353911,2.08242339962,41.5165133417,41.5349,"1994",3.45511060768191
"309","2",18/07/98,"1998080173",Aguilar de Segarra,1.36882537854,1.65587047769,41.7423798636,41.9179,"1998",152.722753209364
"310","2",05/08/00,"2000250080",Vilanova de Meià,1.0922752327,1.09925950069,41.9798548295,41.9891,"2000",0.326876005769643
"311","2",10/08/94,"894363",Palafolls,2.72081052768,2.74165082898,41.6616228088,41.6819,"1994",0.932402922355456
"312","2",29/08/03,"2003170157",Castell- Platja d'Aro,3.032585156,3.07023274863,41.8162011237,41.8464,"2003",3.31751034113626
"313","2",03/10/17,"2017250088",Torrefeta i Florejacs,1.23847129275,1.24419277897,41.7960137376,41.7989,"2017",0.0707860341406669
"314","2",18/07/91,L91004011,Peramola,1.25351797491,1.26108620275,42.0514714254,42.0603,"1991",0.35687609606491
"315","2",04/07/94,"894549",Collbató,1.81514040438,1.93843139577,41.5531814466,41.6179,"1994",31.6476985099754
"316","2",20/08/90,B90007020,NAVà€S,1.72961293725,1.74234721667,41.8696439936,41.8777,"1990",0.387499999999685
"317","2",27/06/01,"2001170076",Begur,3.20953897185,3.2155628716,41.926581279,41.9345,"2001",0.234375728251725
"318","2",21/06/03,"2003250048",Les Avellanes i Santa Linya,0.7674118996,0.78979311554,41.8882563715,41.9062,"2003",0.958127978894446
"319","2",02/03/12,"2012250160",El Pont de Suert,0.80161649781,0.80875131564,42.4322063232,42.4443,"2012",0.332501031244994
"320","2",22/06/09,"2009080284",Sant Mateu de Bages,1.63584211813,1.66358823223,41.8556207618,41.8699,"2009",1.93962555546039
"321","2",22/02/99,"1999430034",Garcia,0.68457399732,0.694726496,41.1406774781,41.1511,"1999",0.507501576118149
"322","2",16/03/14,"2014170067",Forallac,3.08732808341,3.11411853571,41.861436477,41.8965,"2014",3.81995545765749
"323","2",15/07/89,B89040010,Caldes de Montbui,2.143925927,2.14997563183,41.6608286322,41.6662,"1989",0.14125043532199
"324","2",01/03/89,T89012001,LA BISBAL DEL PENEDÈS,1.44096191133,1.46035819538,41.2728002453,41.2823,"1989",0.932502883788407
"325","2",13/01/95,"4395005",Montblanc,1.17777197941,1.19142626248,41.3479616114,41.3559,"1995",0.358751120909049
"326","2",18/07/86,"438600293",Ulldecona,0.50355351129,0.53746486627,40.5907382332,40.6247,"1986",3.13830982683755
"327","2",15/09/93,"931700127",Santa Cristina d'Aro,2.96421028394,2.99011148075,41.8553911966,41.8723,"1993",1.10937843650451
"328","2",30/07/02,"2002430065",El Perelló,0.64453081964,0.64841500702,40.8475168071,40.8498,"2002",0.0531251653156528
"329","2",30/08/03,"2003080319",Dosrius,2.41997646205,2.42539661984,41.5796754693,41.5837,"2003",0.0975003023807922
"330","2",14/06/17,"2017250033",Oliola,1.16082783025,1.17269928869,41.7998349663,41.8072,"2017",0.422807018988782
"331","2",05/08/93,"934300138",Vespella de Gaià,1.33073924535,1.38612225242,41.1829174648,41.193,"1993",7.38722289866685
"332","2",11/04/94,"4394078",Mont-Roig del Camp,0.94641945405,0.96589090932,41.0491487462,41.0576,"1994",0.383751186447728
"333","2",01/08/12,"2012250162",Fígols i Alinyà,1.43360605193,1.44070760064,42.2155160023,42.2205,"2012",0.173932151674284
"334","2",21/08/88,G0880092,Cadaqués,3.2243019814,3.27012416444,42.2908619702,42.3233,"1988",5.78071779462212
"335","2",16/07/95,"895153",La Pobla de Claramunt,1.64054878625,1.64632794667,41.5521583482,41.5616,"1995",0.225625698163496
"336","2",04/01/05,"2005250004",Gavet de la Conca,0.96857464301,0.97460692258,42.060461887,42.0634,"2005",0.0975003022558118
"337","2",28/06/1993,"930800137",Montcada i Reixac,2.20620030939,2.21453012749,41.4817892984,41.4897,"1993",0.247500767148548
"338","2",20/12/99,"1999250107",Les Valls d'Aguilar,1.19724732,1.20358607198,42.3442236734,42.3483,"1999",0.141875445571245
"339","2",5/11/13,"2013250090",La Granja d'Escarp,0.36217748533,0.36951600615,41.4190168271,41.4231,"2013",0.137931308971118
"340","2",21/06/14,"2014250070",Bellcaire d'Urgell,0.87945794847,0.89896987708,41.7829224217,41.7996,"2014",1.22924463362848
"341","2",07/04/94,"4394064",Salou,1.15932284901,1.16887246668,41.0736055832,41.0786,"1994",0.247500757675505
"342","2",28/07/10,"2010170107",Colomers,2.96139773296,2.98330457252,42.0916126019,42.1137,"2010",1.2437371548829
"343","2",19/07/16,"2016170048",Vilobí d'Onyar,2.70739413974,2.71166189257,41.8644087402,41.874,"2016",0.184013848717177
"344","2",20/03/95,"4395032",El Montmell,1.53323781181,1.54252212864,41.3693222284,41.375,"1995",0.250625779206054
"345","2",25/06/95,"4395148",Sant Jaume dels Domenys,1.4667644351,1.52394183835,41.2880075345,41.3269,"1995",8.26742543172008
"346","2",22/06/02,"2002430043",Tivissa,0.7670437802,0.77889416081,41.0339591607,41.0433,"2002",0.548751704783096
"347","2",07/07/07,"2007080187",Santa Maria d'Oló,2.01378425397,2.02071563432,41.8759603713,41.8801,"2007",0.118773849976412
"348","2",06/08/16,"2016170060","Saus, Camallera i Llampaies",2.98745830011,2.99791975729,42.1051981317,42.1309,"2016",0.986026939502214
"349","2",15/07/89,B89003011,SUBIRATS,1.8203318347,1.84202927361,41.3913060978,41.4222,"1989",2.95380915914981
"350","2",22/09/05,"2005430160",Pradell de la Teixeta,0.8796016548,0.88881709408,41.1423738813,41.1494,"2005",0.209325638100149
"351","2",02/07/94,"894221",Subirats,1.84678815801,1.86687890564,41.3874346576,41.396,"1994",0.828002567974857
"352","2",16/07/97,"1997080104",Avinyonet del Penedès,1.78141995123,1.80576101081,41.3498154318,41.3578,"1997",0.776952405234443
"353","2",01/07/01,"2001080162",Martorell,1.88587789434,1.89853069576,41.4874897257,41.4958,"2001",0.311875959231132
"354","2",16/08/97,"4397085",Pontils,1.36949061433,1.37402618724,41.4877522109,41.4934,"1997",0.125625385373684
"355","2",20/07/93,"934300084",Alfara de Carles,0.41076938719,0.45773204575,40.88814116,40.9173,"1993",5.68670358157802
"356","2",16/08/86,"088600568",Collbató,1.8227184032,1.85213548801,41.5733845963,41.5935,"1986",1.54080481141771
"357","2",05/05/94,"4394091",Alforja,0.97156016473,0.97746663803,41.1938235968,41.1988,"1994",0.153875478398301
"358","2",29/07/06,"2006430070",La Febró,1.00443621263,1.01910445652,41.2841925882,41.2902,"2006",0.533751672381697
"359","2",01/05/16,"2016170039",Llançà ,3.14223194841,3.14827048303,42.3646482208,42.3688,"2016",0.122560413176543
"360","2",06/05/08,"2008250093",Torres de Segre,0.5190648093,0.53384992466,41.5446529027,41.5524,"2008",0.196250613511944
"361","2",03/07/94,"1794504",Fontanals de Cerdanya,1.92225022302,1.95554878735,42.386426175,42.4001,"1994",1.3932043013336
"362","2",10/08/03,"2003080273",Sant Llorenç Savall,2.00500526153,2.07136603124,41.6655154089,41.7598,"2003",31.4607409758239
"363","2",03/04/94,"2594039",Maials,0.53808047116,0.54328128791,41.3245273749,41.3293,"1994",0.0937502873796416
"364","2",22/07/16,"2016080162",Olivella,1.79508437518,1.80101215431,41.3177883631,41.3233,"2016",0.140208393774573
"365","2",31/01/03,"2003170013",Santa Cristina d'Aro,2.97344698306,3.0014239076,41.7607674632,41.7997,"2003",3.98376247392638
"366","2",22/08/94,"894401",Talamanca,1.89920643366,1.90708263864,41.7341737553,41.7398,"1994",0.18937558044472
"367","2",15/04/90,T90030006,LA PALMA D'EBRE,0.63905096238,0.68514009286,41.232293657,41.25,"1990",0.98750306204171
"368","2",29/01/02,"2002250008",Naut Aran,0.85880686038,0.88857962007,42.7035940615,42.7228,"2002",2.83938383823274
"369","2",05/08/17,"2017080162",Sabadell,2.1358224503,2.14058842993,41.5471255003,41.553,"2017",0.0621927154980819
"370","2",08/03/12,"2012250166",Baix Pallars,1.04652575011,1.08613205536,42.3193837464,42.3455,"2012",3.77251171106358
"371","2",19/01/00,"2000250003",Espot,1.09481506132,1.10499854207,42.5708912864,42.5765,"2000",0.162500501909914
"372","2",14/08/03,"2003080296",Badalona,2.21715139781,2.22618134634,41.4710549117,41.4789,"2003",0.353126095021282
"373","2",24/08/12,"2012430142",Aiguamúrcia,1.48567073972,1.49461293733,41.381165215,41.3917,"2012",0.379576185572876
"374","2",10/04/94,"4394076",Tivissa,0.78977689785,0.90647036958,41.0201074254,41.0739,"1994",23.5935732336657
"375","2",26/06/03,"2003080128",Monistrol de Calders,2.02886874502,2.03252247893,41.7804097794,41.7863,"2003",0.138750432633362
"376","2",18/08/86,"088600578",Castellolí,1.71074911926,1.85247738432,41.5846977733,41.6643,"1986",41.9059289331316
"377","2",28/06/17,"2017250047",La Baronia de Rialb,1.19022044745,1.19501581221,41.9572749342,41.9601,"2017",0.0650051673103785
"378","2",19/06/01,"2001080130",Badalona,2.24031639553,2.24904459379,41.4755721826,41.4907,"2001",0.675002085103431
"379","2",13/08/11,"2011170020",Rabós,3.0286217472,3.0383427129,42.3619986012,42.3816,"2011",0.936252910618212
"380","2",16/06/89,T89030002,Garcia,0.66453491879,0.67787346979,41.1587220725,41.1731,"1989",0.462501442907012
"381","2",19/02/05,"2005430026",Cabacés,0.75191033962,0.75895097525,41.2485912637,41.2561,"2005",0.135625422695713
"382","2",26/06/89,L89023004,LA BARONIA DE RIALB,1.21105231288,1.21448606392,42.0220471059,42.0286,"1989",0.126875395436389
"383","2",21/07/89,T89030005,Ascó,0.58611752041,0.62036236624,41.1368661781,41.1572,"1989",1.95210605307641
"384","2",11/11/01,"2001080334",Sant Pol de Mar,2.60826527981,2.6310997517,41.6054513066,41.6182,"2001",0.65537135287804
"385","2",10/04/94,"894080",Sant Martí Sarroca,1.57981781898,1.62567861396,41.3419822559,41.3771,"1994",4.30201318165795
"386","2",22/03/02,"2002250055",Conca de Dalt,0.90627681129,0.91915777225,42.2359405762,42.242,"2002",0.287500885267646
"387","2",17/07/09,"2009250089",Agramunt,1.09019843299,1.34000076434,41.8041950236,41.8648,"2009",49.855586535654
"388","2",21/06/94,"894164",Pobla de Claramunt,1.65239518503,1.67319535597,41.5548238611,41.5627,"1994",0.881102729527596
"389","2",16/09/88,G0880127,Cadaqués,3.26839881874,3.29129473194,42.2927265689,42.3254,"1988",3.20040987686579
"390","2",16/07/11,"2011170019",la Bisbal d'Empordà,3.02154289505,3.02940366934,41.9221101271,41.9291,"2011",0.16675798276193
"391","2",01/08/01,"2001250054",La Floresta,0.92638954835,0.93605444788,41.4982555536,41.502,"2001",0.106875335944112
"392","2",18/06/01,"2001170058",Cadaqués,3.225458464,3.28577985135,42.2399756164,42.3046,"2001",16.9531778027652
"393","2",12/08/94,"4394128",Vandellòs i l'Hospitalet de l'Infant,0.83858938993,0.8486841493,40.9376383052,40.9418,"1994",0.130500406357639
"394","2",20/06/03,"2003170055",Vilademuls,2.88366611105,2.89787925124,42.1023687065,42.1082,"2003",0.378126172585228
"395","2",16/07/86,"438602924",El Montmell,1.45711519751,1.50453336178,41.3007303099,41.332,"1986",6.67622048035204
"396","2",05/09/16,"2016250044",Ribera d'Urgellet,1.35260235668,1.35879750569,42.3361277399,42.343,"2016",0.135021237704629
"397","2",20/02/00,"2000080046",Viver i Serrateix,1.81420950607,1.82080898096,41.9305937004,41.9358,"2000",0.143750446633481
"398","2",11/08/94,"4394188",RiudecANYTXTes,0.94782002717,0.97413252424,41.1293163767,41.1481,"1994",1.74510542448033
"399","2",21/08/94,"894470",Castellbell i el Vilar,1.87161192146,1.89796515627,41.6155374484,41.6469,"1994",3.34981046165092
"400","2",19/06/01,"2001170061",Torroella de Montgrí,3.14048987381,3.16769907716,42.0793443846,42.1025,"2001",3.40001059895314
"401","2",29/12/04,"2004250129",Coll de Nargó,1.27948813131,1.30166639415,42.2024239941,42.2118,"2004",0.690627145291134
"402","2",10/02/00,"2000170017",Toses,2.01435012691,2.03079356954,42.3214583439,42.3297,"2000",0.527876625769077
"403","2",12/08/03,"2003250105",Seròs,0.32593870414,0.3922263725,41.3662827874,41.415,"2003",17.7663049649404
"404","2",23/08/17,"2017080197",Navarcles,1.91353819357,1.9196597445,41.7618238398,41.7659,"2017",0.0788998992426992
"405","2",21/03/90,G90019004,LA VALL D'EN BAS,2.38554257919,2.39281052434,42.1485160302,42.1521,"1990",0.131250406980646
"406","2",03/07/94,"894305",Berga,1.85748606676,1.86221028085,42.0837531512,42.0894,"1994",0.142200442757867
"407","2",26/05/05,"2005430122",Margalef,0.72693131422,0.76388289879,41.2969638789,41.335,"2005",4.34376335812241
"408","2",10/03/07,"2007080014",Cabrera de Mar,2.38229939856,2.38984781693,41.5201003158,41.5259,"2007",0.115770578929816
"409","2",29/08/93,"931700088",Roses,3.17697072292,3.25109443133,42.253988334,42.3038,"1993",12.6504394825612
"410","2",17/08/86,"178600108",Palol de revardit,2.77798986144,2.81209234417,42.0578253684,42.0772,"1986",0.708752180417444
"411","2",18/07/89,B89013002,Badalona,2.2266382791,2.24829738261,41.482383857,41.4975,"1989",1.5174047051575
"412","2",06/04/94,"4394058",Gandesa,0.45954466025,0.4696229019,41.0424423411,41.05,"1994",0.413751273895804
"413","2",25/07/03,"2003170098",la Jonquera,2.86579327096,2.87522939577,42.428083138,42.4418,"2003",0.435001360525851
"414","2",12/07/90,B90040029,MONTCADA I REIXAC,2.19512127585,2.20325006847,41.4797214204,41.4847,"1990",0.144375447678456
"415","2",25/06/94,"4394125",la Sènia,0.29915886395,0.32943830321,40.6664111947,40.6865,"1994",2.96730930235134
"416","2",16/01/12,"2012250156",LES,0.67753120486,0.68433831632,42.8212344154,42.8264,"2012",0.189375583336455
"417","2",23/08/94,"2594175",Ponts,1.13584323911,1.23729493925,41.9258063914,41.9955,"1994",25.4278287957525
"418","2",11/08/94,"894469",Badalona,2.22087585923,2.29283492719,41.4763866365,41.5044,"1994",6.88726510600184
"419","2",11/03/95,"895041",Santa Margarida i els Monjos,1.67614337143,1.68565093534,41.295150019,41.2995,"1995",0.187500584583735
"420","2",08/03/12,"2012250165",LES VALLS DE VALIRA,1.4723687486,1.48983487728,42.3705753915,42.3939,"2012",1.76688043109349
"421","2",12/06/94,"4394109",la Bisbal de Falset,0.72161124183,0.74226240199,41.2819794839,41.2914,"1994",0.832502580349573
"422","2",09/03/86,"438600236",El Perelló,0.6286525072,0.64345009942,40.8664744232,40.8774,"1986",0.62875194847518
"423","2",13/08/03,"2003170133",Llagostera,2.87640447263,2.88632292812,41.8253280608,41.8366,"2003",0.230000705226667
"424","2",02/08/90,B90006018,Castellolí,1.69781734668,1.71019745776,41.6073735333,41.6161,"1990",0.530001643425358
"425","2",20/02/99,"1999250121",El Pont de Suert,0.72045585594,0.72876179593,42.4322747887,42.4377,"1999",0.153750481696704
"426","2",27/02/00,"2000250031",Fígols i Alinyà,1.45804252836,1.46554941915,42.1902726749,42.1955,"2000",0.145625455070994
"427","2",12/06/12,"2012080314",CASTELLET I LA GORNAL,1.65614332148,1.70848654894,41.2432025809,41.2662,"2012",5.87611838365137
"428","2",31/03/15,"2015250082",VALL DE CARDÓS,1.21950396071,1.22729296127,42.60511641,42.6143,"2015",0.266205921864753
"429","2",06/05/95,"2595032",La Portella,0.65607142462,0.66539276708,41.7293743462,41.7381,"1995",0.240000738705241
"430","2",17/03/14,"2014250067",Les,0.70441569395,0.71204756394,42.8235082767,42.8276,"2014",0.140000429758457
"431","2",05/09/03,"2003080322",Montcada i Reixach,2.18894218549,2.19520391236,41.4699080544,41.4751,"2003",0.118125368319619
"432","2",13/04/95,"4395051",Vendrell,1.47559514765,1.49503530589,41.2014729035,41.2084,"1995",0.411301272774776
"433","2",11/04/94,"4394077",Pradell de la Teixeta,0.89670854269,0.91021967423,41.173529052,41.1788,"1994",0.286250889782055
"434","2",25/01/05,"2005080300",Sant Salvador de Guardiola,1.77678267504,1.78422125644,41.6736926349,41.6774,"2005",0.110763891723465
"435","2",02/07/94,"894546",La Pobla de Lillet,2.02335795831,2.02731949122,42.2180424966,42.2212,"1994",0.0675002082699281
"436","2",09/04/94,"894078",Subirats,1.81130980241,1.8282165495,41.4051936048,41.4182,"1994",1.0375031802331
"437","2",18/08/87,T0870051,Sarral,1.2636269683,1.30051105312,41.437653952,41.459,"1987",3.01320940817988
"438","2",03/10/92,"924300102",Calafell,1.59483599261,1.61660114399,41.2071823044,41.2189,"1992",0.91170279800482
"439","2",29/07/86,"088600481",Sallent,1.90326769339,1.96907236347,41.8366413931,41.9176,"1986",12.2859380978869
"440","2",25/08/95,"1795182",Portbou,3.12016743035,3.17274927013,42.4261267331,42.4428,"1995",3.85501186610675
"441","2",10/04/05,"2005430075",Les Borges del Camp,1.00552202273,1.02602652868,41.1808231286,41.1996,"2005",1.12187850651761
"442","2",19/07/98,"1998080180",Cardona,1.46316274439,1.65947756621,41.886946895,41.9865,"1998",86.6797885534691
"443","2",15/06/06,"2006250018",La Sentiu de Sió,0.84370038744,0.85684195806,41.7947299595,41.8008,"2006",0.215553813103784
"444","2",15/11/04,"2004250124",Vilaller,0.71070405691,0.71612310696,42.448057971,42.4544,"2004",0.126250394507714
"445","2",08/08/04,"2004080112",Santa Coloma de Gramenet,2.19457605053,2.20357947524,41.4687940231,41.4735,"2004",0.223125695200935
